"Log-ratio"	"p-value"	"minFDR"	"MSU Locus"	"Gene"	"Measure"	"Description"
6.40017032623291	4.038973418294615E-8	2.245005807191052E-4	"LOC_Os06g03670"	"LOC_Os06g03670"	"OsAffx.27442.1.S1_at"	"dehydration-responsive element-binding protein, putative, expressed"
6.3750505447387695	8.814416351583156E-6	0.0011050778998333488	"LOC_Os02g29000"	"LOC_Os02g29000"	"OsAffx.12261.1.S1_at"	"Cupin domain containing protein, expressed"
6.367932319641113	2.4835412988577138E-8	2.245005807191052E-4	"LOC_Os02g33590"	"LOC_Os02g33590"	"Os.55653.1.S1_at"	"U-box domain-containing protein, putative, expressed"
6.255069732666016	2.292273709469209E-5	0.0019990231176220128	"LOC_Os02g44230,LOC_Os02g44235"	"LOC_Os02g44230,LOC_Os02g44235"	"Os.6092.1.S1_at"	"LOC_Os02g44230:CPuORF22 - conserved peptide uORF-containing transcript, expressed, LOC_Os02g44235:expressed protein"
6.242780685424805	6.145703467779109E-8	2.245005807191052E-4	"LOC_Os01g56240"	"LOC_Os01g56240"	"OsAffx.23807.1.S1_x_at"	"OsSAUR2 - Auxin-responsive SAUR gene family member, expressed"
6.207080841064453	5.179138155730889E-6	8.354138246254164E-4	"LOC_Os03g08310"	"LOC_Os03g08310"	"Os.8088.1.S1_at"	"ZIM domain containing protein, putative, expressed"
6.187335014343262	5.327107649110562E-7	3.3423885788753564E-4	"LOC_Os01g29280"	"LOC_Os01g29280"	"Os.37062.1.S1_at"	"expressed protein"
6.161440849304199	1.1442894681610218E-7	2.496229331810997E-4	"LOC_Os03g52410"	"LOC_Os03g52410"	"Os.55394.1.S1_at"	"expressed protein"
6.106830596923828	3.3562011933289903E-7	2.976865253977845E-4	"LOC_Os09g35010"	"LOC_Os09g35010"	"Os.5816.1.S1_at"	"dehydration-responsive element-binding protein, putative, expressed"
6.094352722167969	4.09179977107885E-6	7.121908090917135E-4	"LOC_Os08g07620"	"LOC_Os08g07620"	"OsAffx.5738.1.S1_at"	"expressed protein"
6.09222412109375	3.88180098951751E-6	7.000106564057806E-4	"LOC_Os09g28440"	"LOC_Os09g28440"	"Os.52451.1.A1_at"	"AP2 domain containing protein, expressed"
5.934597969055176	3.6173734727040216E-7	2.976865253977845E-4	"LOC_Os08g04360"	"LOC_Os08g04360"	"OsAffx.29025.1.S1_at"	"plastocyanin-like domain containing protein, putative, expressed"
5.897883415222168	5.22734373827464E-7	3.3423885788753564E-4	"LOC_Os05g08830"	"LOC_Os05g08830"	"OsAffx.14600.1.S1_at"	"expressed protein"
5.794921875	4.514813217876036E-7	3.143270598198716E-4	"LOC_Os01g62430"	"LOC_Os01g62430"	"Os.22076.1.S1_a_at"	"C2 domain containing protein, putative, expressed"
5.790187835693359	8.297996433975899E-5	0.004594595193737411	"LOC_Os02g41670"	"LOC_Os02g41670"	"Os.10930.1.S1_at"	"phenylalanine ammonia-lyase, putative, expressed"
5.763440132141113	3.102302648705301E-6	6.478360443341878E-4	"LOC_Os08g04340"	"LOC_Os08g04340"	"Os.23207.1.S1_at"	"plastocyanin-like domain containing protein, putative, expressed"
5.736291885375977	3.1004553237874596E-5	0.002415549978689839	"LOC_Os09g37180"	"LOC_Os09g37180"	"Os.53328.1.S1_at"	"transferase family protein, putative, expressed"
5.723001480102539	6.174760792347494E-8	2.245005807191052E-4	"LOC_Os12g41110"	"LOC_Os12g41110"	"Os.9585.1.S1_s_at"	"OsCML5 - Calmodulin-related calcium sensor protein, expressed"
5.712913513183594	1.4790162233723093E-5	0.0014710142510999606	"LOC_Os02g35329"	"LOC_Os02g35329"	"Os.3710.1.S1_at"	"RING-H2 finger protein ATL3F, putative, expressed"
5.672128677368164	1.910320787174551E-6	5.476694468185443E-4	"LOC_Os07g23710,LOC_Os07g23570"	"LOC_Os07g23570,LOC_Os07g23710"	"Os.9017.1.S1_x_at"	"LOC_Os07g23710:cytochrome P450, putative, expressed, LOC_Os07g23570:cytochrome P450 72A1, putative, expressed"
5.628257751464844	2.0254912788577695E-4	0.008034345517084623	"LOC_Os03g08880"	"LOC_Os03g08880"	"Os.32298.1.S1_at"	"purine permease, putative, expressed"
5.596014976501465	5.3447430741468085E-8	2.245005807191052E-4	"LOC_Os02g13220"	"LOC_Os02g13220"	"OsAffx.19451.4.S1_x_at"	"F-box family protein, putative, expressed"
5.539796829223633	9.787631649337318E-6	0.0011823670790274353	"LOC_Os08g37660"	"LOC_Os08g37660"	"Os.37571.1.S1_at"	"plastocyanin-like domain containing protein, putative, expressed"
5.529932975769043	1.991707847057233E-6	5.476694468185443E-4	"LOC_Os05g46840"	"LOC_Os05g46840"	"Os.55984.1.S1_at"	"proline-rich protein, putative, expressed"
5.4969482421875	6.480293424902382E-6	9.488734396909906E-4	"LOC_Os04g39010"	"LOC_Os04g39010"	"Os.50287.1.S1_at"	"heavy metal associated domain containing protein, expressed"
5.490444183349609	2.379455972766623E-5	0.0020543682939543387	"LOC_Os06g32990"	"LOC_Os06g32990"	"Os.5905.1.S1_at"	"peroxidase precursor, putative, expressed"
5.482338905334473	1.341837956266705E-7	2.5076482756972325E-4	"LOC_Os01g19330"	"LOC_Os01g19330"	"OsAffx.21972.1.S1_at"	"MYB family transcription factor, putative, expressed"
5.430017471313477	1.5383824790066679E-6	5.208304818709164E-4	"LOC_Os09g17146"	"LOC_Os09g17146"	"Os.53687.1.S1_at"	"expressed protein"
5.367856979370117	1.985139992949356E-6	5.476694468185443E-4	"LOC_Os01g61080"	"LOC_Os01g61080"	"Os.31521.1.S1_at"	"WRKY24, expressed"
5.352766036987305	9.463992617092336E-7	4.2459124325157924E-4	"LOC_Os01g38110"	"LOC_Os01g38110"	"Os.34962.1.S1_at"	"cytochrome P450, putative, expressed"
5.328695297241211	1.0391293923633723E-6	4.3041002502423127E-4	"LOC_Os11g05380"	"LOC_Os11g05380"	"Os.14105.1.S1_at"	"cytochrome P450, putative, expressed"
5.31558895111084	1.1026448310817087E-6	4.398363072940634E-4	"LOC_Os02g39330"	"LOC_Os02g39330"	"Os.11894.1.S1_at"	"CHIT1 - Chitinase family protein precursor, expressed"
5.238818168640137	2.4016326358863725E-6	5.694653848657528E-4	"LOC_Os01g67820"	"LOC_Os01g67820"	"Os.53052.1.S1_at"	"exo70 exocyst complex subunit domain containing protein, expressed"
5.213605880737305	2.396893773830347E-6	5.694653848657528E-4	"LOC_Os06g13870"	"LOC_Os06g13870"	"OsAffx.4833.1.S1_x_at"	"U-box protein CMPG1, putative, expressed"
5.203313827514648	4.987565344816401E-7	3.3423885788753564E-4	"LOC_Os10g37760"	"LOC_Os10g37760"	"Os.37067.1.S1_at"	"OsRhmbd17 - Putative Rhomboid homologue, expressed"
5.190149307250977	1.2459140851841237E-5	0.0013203277621123873	"LOC_Os08g39840"	"LOC_Os08g39840"	"Os.4416.1.S1_at"	"lipoxygenase, chloroplast precursor, putative, expressed"
5.138500213623047	7.292892637711314E-8	2.386380328911896E-4	"LOC_Os04g41960"	"LOC_Os04g41960"	"Os.15917.1.S1_at"	"NADP-dependent oxidoreductase, putative, expressed"
5.128894805908203	1.6920892008395575E-6	5.208304818709164E-4	"LOC_Os01g64310"	"LOC_Os01g64310"	"Os.34471.1.S1_at"	"no apical meristem protein, putative, expressed"
5.119044303894043	3.3475846494402005E-6	6.481636976271138E-4	"LOC_Os01g73770"	"LOC_Os01g73770"	"Os.40428.1.S1_at"	"dehydration-responsive element-binding protein, putative, expressed"
5.101049423217773	7.012498331858464E-7	3.701015651856011E-4	"LOC_Os09g37080"	"LOC_Os09g37080"	"Os.53581.1.S1_at"	"expressed protein"
5.098679542541504	9.362806404558651E-8	2.433353153682312E-4	"LOC_Os09g17152"	"LOC_Os09g17152"	"Os.53268.1.S1_at"	"OsFBX319 - F-box domain containing protein, expressed"
5.092063903808594	1.0969226599065847E-7	2.496229331810997E-4	"LOC_Os06g13180"	"LOC_Os06g13180"	"OsAffx.27604.1.S1_x_at"	"metalloendoproteinase 1 precursor, putative, expressed"
5.086882591247559	1.456063725880063E-7	2.5076482756972325E-4	"LOC_Os02g13260"	"LOC_Os02g13260"	"OsAffx.19451.5.S1_x_at"	"F-box family protein, putative, expressed"
5.08680534362793	9.286851026450851E-5	0.004925191884724874	"LOC_Os04g50940"	"LOC_Os04g50940"	"Os.52974.1.S1_at"	"peptide transporter PTR2, putative, expressed"
5.071325302124023	1.5804101914882327E-6	5.208304818709164E-4	"LOC_Os03g60570"	"LOC_Os03g60570"	"Os.15874.1.A1_at"	"ZOS3-22 - C2H2 zinc finger protein, expressed"
5.06671142578125	2.723775307528045E-4	0.009604243061738437	"LOC_Os08g07690"	"LOC_Os08g07690"	"Os.51406.1.S1_at"	"expressed protein"
5.054337501525879	5.515829816614793E-7	3.3423885788753564E-4	"LOC_Os09g23620"	"LOC_Os09g23620"	"Os.3391.1.S1_at"	"MYB family transcription factor, putative, expressed"
5.038599014282227	2.2592206309162985E-7	2.843316057109351E-4	"LOC_Os01g72550"	"LOC_Os01g72550"	"OsAffx.11828.1.S1_at"	"OsCML19 - Calmodulin-related calcium sensor protein, expressed"
5.03470516204834	3.896207833061171E-5	0.002765546913523376	"LOC_Os07g05940"	"LOC_Os07g05940"	"Os.50053.1.A1_at"	"9-cis-epoxycarotenoid dioxygenase 1, chloroplast precursor, putative, expressed"
4.999218940734863	1.5434161991760698E-7	2.5251832434719675E-4	"LOC_Os05g31620"	"LOC_Os05g31620"	"Os.10058.1.S1_at"	"OsCML15 - Calmodulin-related calcium sensor protein, expressed"
4.978515625	9.329511041375686E-8	2.433353153682312E-4	"LOC_Os08g31090"	"LOC_Os08g31090"	"OsAffx.17259.1.S1_s_at"	"expressed protein"
4.968740463256836	3.120052995604362E-5	0.0024250445159659365	"LOC_Os09g28210"	"LOC_Os09g28210"	"Os.51063.1.S1_at"	"bHelix-loop-helix transcription factor, putative, expressed"
4.933876037597656	5.406482666122983E-7	3.3423885788753564E-4	"LOC_Os01g29330"	"LOC_Os01g29330"	"Os.23606.1.S1_at"	"expressed protein"
4.910245895385742	5.085410995339915E-7	3.3423885788753564E-4	"LOC_Os07g37730"	"LOC_Os07g37730"	"Os.44475.1.S1_x_at"	"NADH-ubiquinone oxidoreductase, mitochondrial precursor, putative, expressed"
4.9008026123046875	2.668601002480665E-7	2.928566055475437E-4	"LOC_Os12g32610"	"LOC_Os12g32610"	"OsAffx.31986.1.S1_at"	"expressed protein"
4.878032684326172	3.922276712462674E-7	2.976865253977845E-4	"LOC_Os03g32230"	"LOC_Os03g32230"	"Os.50970.1.S1_at"	"ZOS3-12 - C2H2 zinc finger protein, expressed"
4.820462226867676	1.208953155884459E-6	4.5719071602774415E-4	"LOC_Os06g44250"	"LOC_Os06g44250"	"Os.55671.1.S1_at"	"haemolysin-III, putative, expressed"
4.802785873413086	1.4511724556322646E-7	2.5076482756972325E-4	"LOC_Os01g60640"	"LOC_Os01g60640"	"Os.30568.1.S1_at"	"WRKY21, expressed"
4.800514221191406	9.602026771168285E-7	4.2459124325157924E-4	"LOC_Os02g11859"	"LOC_Os02g11859"	"Os.12063.1.S1_at"	"expressed protein"
4.726601600646973	4.541052388894381E-6	7.542757171035632E-4	"LOC_Os11g45210"	"LOC_Os11g45210"	"OsAffx.31486.1.S1_at"	"expressed protein"
4.710909843444824	1.1413015080669848E-5	0.0012574298972043057	"LOC_Os05g45070"	"LOC_Os05g45070"	"Os.55637.1.S1_at"	"harpin-induced protein 1 domain containing protein, expressed"
4.692850112915039	1.7167087791220564E-6	5.208304818709164E-4	"LOC_Os05g45410"	"LOC_Os05g45410"	"Os.40018.1.S1_at"	"HSF-type DNA-binding domain containing protein, expressed"
4.684413909912109	3.1455602964550417E-6	6.478360443341878E-4	"LOC_Os08g04370"	"LOC_Os08g04370"	"OsAffx.29026.1.S1_at"	"plastocyanin-like domain containing protein, putative, expressed"
4.657846450805664	1.1535105473524939E-4	0.005575357774072127	"LOC_Os08g28710"	"LOC_Os08g28710"	"Os.26411.1.A1_at"	"receptor protein kinase CRINKLY4 precursor, putative, expressed"
4.656081199645996	3.0217656563652495E-6	6.462028976341198E-4	"LOC_Os06g33970"	"LOC_Os06g33970"	"OsAffx.4996.1.S1_at"	"VQ domain containing protein, putative, expressed"
4.627087593078613	2.499452755327269E-6	5.824815960666505E-4	"LOC_Os04g49690"	"LOC_Os04g49690"	"Os.5431.1.S1_at"	"FERONIA receptor-like kinase, putative, expressed"
4.622840881347656	4.9053316436630885E-5	0.0032361343154020884	"LOC_Os08g07120"	"LOC_Os08g07120"	"OsAffx.29072.1.S1_at"	"terpene synthase, putative, expressed"
4.622533798217773	2.215429338531266E-6	5.578239712611516E-4	"LOC_Os12g01040,LOC_Os11g01050"	"LOC_Os11g01050,LOC_Os12g01040"	"OsAffx.30757.1.S1_at"	"LOC_Os12g01040:exo70 exocyst complex subunit domain containing protein, expressed, LOC_Os11g01050:exo70 exocyst complex subunit domain containing protein, expressed"
4.5995283126831055	1.5466328884775707E-6	5.208304818709164E-4	"LOC_Os05g44060"	"LOC_Os05g44060"	"Os.56018.1.S1_at"	"expressed protein"
4.597970962524414	2.9542751152409027E-7	2.976865253977845E-4	"LOC_Os01g44120"	"LOC_Os01g44120"	"Os.12043.1.S1_at"	"expressed protein"
4.591029167175293	3.850746576195138E-6	7.000106564057806E-4	"LOC_Os05g46830"	"LOC_Os05g46830"	"Os.55674.1.S1_at"	"proline-rich protein, putative, expressed"
4.57868766784668	4.184823717467785E-7	2.976865253977845E-4	"LOC_Os04g58810"	"LOC_Os04g58810"	"Os.140.3.S1_x_at"	"CAF1 family ribonuclease containing protein, putative, expressed"
4.572979927062988	1.867562357569791E-4	0.007638796933049838	"LOC_Os12g18560"	"LOC_Os12g18560"	"Os.57041.1.S1_at"	"invertase/pectin methylesterase inhibitor family protein, putative, expressed"
4.537437438964844	1.8406064080058797E-7	2.656010422235301E-4	"LOC_Os02g04130"	"LOC_Os02g04130"	"Os.27915.1.S1_at"	"DUF1645 domain containing protein, putative, expressed"
4.530374526977539	1.0835948678813988E-6	4.377455711952485E-4	"LOC_Os05g25920"	"LOC_Os05g25920"	"Os.51741.1.S1_at"	"expressed protein"
4.513406753540039	6.756855494505131E-6	9.739992312387528E-4	"LOC_Os03g13180"	"LOC_Os03g13180"	"OsAffx.3220.1.S1_at"	"peroxidase precursor, putative, expressed"
4.51318359375	3.6813715149305663E-6	6.963112064251908E-4	"LOC_Os08g19670"	"LOC_Os08g19670"	"Os.15295.2.S1_x_at"	"expressed protein"
4.503704071044922	5.660749751018352E-7	3.367837333687682E-4	"LOC_Os03g25760"	"LOC_Os03g25760"	"OsAffx.25227.1.S1_at"	"calmodulin-binding protein, putative, expressed"
4.4946441650390625	1.0452978043268076E-5	0.0012173064920098444	"LOC_Os06g32980"	"LOC_Os06g32980"	"OsAffx.27910.1.S1_at"	"peroxidase precursor, putative, expressed"
4.487735748291016	1.438732603090047E-4	0.006423692833450649	"LOC_Os05g34730"	"LOC_Os05g34730"	"OsAffx.27165.1.S1_at"	"ethylene-responsive transcription factor ERF020, putative, expressed"
4.476733207702637	5.497091674777269E-6	8.647876624137586E-4	"LOC_Os04g01470"	"LOC_Os04g01470"	"Os.23187.1.S1_at"	"O-methyltransferase, putative, expressed"
4.461200714111328	3.6739288583591537E-7	2.976865253977845E-4	"LOC_Os02g37330"	"LOC_Os02g37330"	"OsAffx.2891.1.S1_s_at"	"heavy metal associated domain containing protein, expressed"
4.453557968139648	1.5474855993082614E-4	0.006728704177965704	"LOC_Os09g37834"	"LOC_Os09g37834"	"OsAffx.18038.1.S1_at"	"serine/threonine-protein kinase receptor precursor, putative, expressed"
4.438667297363281	6.417484684603831E-7	3.4815406241150027E-4	"LOC_Os02g11070"	"LOC_Os02g11070"	"Os.11952.1.S1_at"	"3-ketoacyl-CoA synthase, putative, expressed"
4.4346513748168945	5.496289147713625E-6	8.647876624137586E-4	"LOC_Os03g53020"	"LOC_Os03g53020"	"Os.7116.1.S1_at"	"helix-loop-helix DNA-binding domain containing protein, expressed"
4.43312931060791	2.2221243836831735E-7	2.843316057109351E-4	"LOC_Os06g04240"	"LOC_Os06g04240"	"Os.4773.1.S1_at"	"expressed protein"
4.423501968383789	1.3939591994138431E-5	0.0014034810130221468	"LOC_Os03g08330"	"LOC_Os03g08330"	"Os.9923.1.S1_s_at"	"ZIM domain containing protein, putative, expressed"
4.385873794555664	2.6837176631670044E-7	2.928566055475437E-4	"LOC_Os06g33100"	"LOC_Os06g33100"	"Os.47413.1.S1_at"	"peroxidase precursor, putative, expressed"
4.382765769958496	7.358321599787935E-5	0.004246543199087492	"LOC_Os04g42580,LOC_Os04g42590"	"LOC_Os04g42580,LOC_Os04g42590"	"Os.52657.1.S1_at"	"LOC_Os04g42580:carboxyvinyl-carboxyphosphonate phosphorylmutase, putative, expressed, LOC_Os04g42590:expressed protein"
4.3818359375	6.004852934498102E-5	0.0037426818613837507	"LOC_Os01g42380"	"LOC_Os01g42380"	"Os.467.1.S1_a_at"	"pleiotropic drug resistance protein, putative, expressed"
4.377363204956055	1.6068545356423536E-5	0.001551017525524752	"LOC_Os02g45780"	"LOC_Os02g45780"	"Os.9558.1.S1_s_at"	"zinc finger, C3HC4 type domain containing protein, expressed"
4.371927261352539	9.99458019654276E-7	4.3041002502423127E-4	"LOC_Os07g37400"	"LOC_Os07g37400"	"Os.8724.1.S1_at"	"OsFBX257 - F-box domain containing protein, expressed"
4.37040901184082	1.2939167984061278E-4	0.006022694947005023	"LOC_Os02g26430"	"LOC_Os02g26430"	"Os.56922.1.S1_at"	"WRKY42, expressed"
4.335700988769531	8.425556815740323E-5	0.004649259192658598	"LOC_Os10g20610"	"LOC_Os10g20610"	"Os.46813.1.S1_at"	"laccase-15 precursor, putative, expressed"
4.329170227050781	4.0595024567417517E-7	2.976865253977845E-4	"LOC_Os01g04330"	"LOC_Os01g04330"	"Os.36767.1.S1_at"	"OsCML16 - Calmodulin-related calcium sensor protein, expressed"
4.315399169921875	1.176797740031865E-6	4.530255958743845E-4	"LOC_Os02g43170"	"LOC_Os02g43170"	"Os.53236.1.S1_at"	"B-box zinc finger family protein, putative, expressed"
4.3123016357421875	3.4740796506564705E-7	2.976865253977845E-4	"LOC_Os07g47790"	"LOC_Os07g47790"	"Os.8920.1.S1_at"	"AP2 domain containing protein, expressed"
4.269243240356445	8.883861145020211E-7	4.0943338646105826E-4	"LOC_Os01g67810"	"LOC_Os01g67810"	"Os.26884.1.S1_a_at"	"transposon protein, putative, unclassified, expressed"
4.26621150970459	1.948054829583987E-7	2.656010422235301E-4	"LOC_Os09g25060"	"LOC_Os09g25060"	"Os.25606.1.S1_at"	"WRKY76, expressed"
4.2537384033203125	1.6328767212609027E-4	0.00701194121694216	"LOC_Os05g37660"	"LOC_Os05g37660"	"Os.18463.1.S1_at"	"transferase family protein, putative, expressed"
4.240372657775879	1.1129403077203181E-5	0.001250219403646867	"LOC_Os01g50420"	"LOC_Os01g50420"	"Os.32366.1.S1_at"	"STE_MEKK_ste11_MAP3K.7 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
4.24001407623291	1.1863825932508817E-5	0.0012995292764502006	"LOC_Os03g32220"	"LOC_Os03g32220"	"Os.55921.1.S1_at"	"ZOS3-11 - C2H2 zinc finger protein, expressed"
4.238520622253418	3.908218158831211E-6	7.000106564057806E-4	"LOC_Os09g09560"	"LOC_Os09g09560"	"OsAffx.29779.1.S1_at"	"expressed protein"
4.235823154449463	4.714168002396092E-5	0.003141690537156923	"LOC_Os01g50940"	"LOC_Os01g50940"	"Os.46956.1.S1_at"	"helix-loop-helix DNA-binding domain containing protein, expressed"
4.227958679199219	6.329135044610351E-6	9.371129272838911E-4	"LOC_Os02g52210"	"LOC_Os02g52210"	"Os.11365.1.S1_at"	"zinc finger, C3HC4 type domain containing protein, expressed"
4.214886665344238	7.784463437402154E-7	3.801838994010049E-4	"LOC_Os05g37080"	"LOC_Os05g37080"	"Os.51783.1.S1_at"	"No apical meristem protein, putative, expressed"
4.212161064147949	1.5647584110621187E-6	5.208304818709164E-4	"LOC_Os05g46760"	"LOC_Os05g46760"	"Os.6085.1.S1_at"	"STE_MEKK_ste11_MAP3K.19 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
4.207156181335449	1.8018153059915046E-6	5.4090826094178E-4	"LOC_Os09g20390"	"LOC_Os09g20390"	"Os.14828.1.A1_s_at"	"uncharacterized glycosyl hydrolase Rv2006/MT2062, putative, expressed"
4.204523086547852	1.9838640652871507E-6	5.476694468185443E-4	"LOC_Os09g35030"	"LOC_Os09g35030"	"Os.14125.1.S1_at"	"dehydration-responsive element-binding protein, putative, expressed"
4.200888633728027	7.31442898819051E-7	3.7839616078183205E-4	"LOC_Os01g57470"	"LOC_Os01g57470"	"Os.9073.1.S1_at"	"EF hand family protein, putative, expressed"
4.197376251220703	1.0302924612551856E-6	4.3041002502423127E-4	"LOC_Os04g33640"	"LOC_Os04g33640"	"Os.47778.1.A1_s_at"	"glycosyl hydrolases family 17, putative, expressed"
4.195827484130859	6.490250536978643E-7	3.4815406241150027E-4	"LOC_Os11g10770"	"LOC_Os11g10770"	"Os.51866.1.S1_at"	"disease resistance protein RGA3, putative, expressed"
4.177448272705078	1.3830077348780231E-5	0.0014010767523429928	"LOC_Os01g51310"	"LOC_Os01g51310"	"OsAffx.23744.1.S1_s_at"	"expressed protein"
4.173905372619629	4.4021477855681624E-5	0.0030325701018812925	"LOC_Os06g48160"	"LOC_Os06g48160"	"Os.28030.1.S1_s_at"	"glycosyl hydrolases family 16, putative, expressed"
4.14845085144043	1.8401344692147992E-5	0.0017057473116613784	"LOC_Os10g03440"	"LOC_Os10g03440"	"OsAffx.18105.1.S1_at"	"avr9/Cf-9 rapidly elicited protein 74, putative, expressed"
4.144493103027344	7.599940015922582E-7	3.801838994010049E-4	"LOC_Os03g05750"	"LOC_Os03g05750"	"Os.49591.1.S1_at"	"heavy-metal-associated domain-containing protein, putative, expressed"
4.144448280334473	1.3974858550785127E-4	0.006324831555999875	"LOC_Os04g56560"	"LOC_Os04g56560"	"Os.55838.1.S1_at"	"proton-dependent oligopeptide transport, putative, expressed"
4.139695167541504	5.878838330250457E-7	3.4351312114724186E-4	"LOC_Os10g35460"	"LOC_Os10g35460"	"Os.15633.1.S2_at"	"COBRA, putative, expressed"
4.101447105407715	3.479131349318843E-5	0.0025698450567135708	"LOC_Os02g40530"	"LOC_Os02g40530"	"Os.49829.1.S1_at"	"MYB family transcription factor, putative, expressed"
4.096231460571289	8.600201660212239E-4	0.019001741980112414	"LOC_Os01g11730"	"LOC_Os01g11730"	"Os.12340.1.S1_at"	"GDSL-like lipase/acylhydrolase, putative, expressed"
4.094638824462891	2.570919688671479E-7	2.928566055475437E-4	"LOC_Os03g18910"	"LOC_Os03g18910"	"Os.49999.1.S1_x_at"	"COBRA-like protein 7 precursor, putative, expressed"
4.09210205078125	1.855523565676191E-4	0.0076085767062727214	"LOC_Os02g12540"	"LOC_Os02g12540"	"OsAffx.2585.1.S1_at"	"cytochrome P450, putative, expressed"
4.088976860046387	1.3280882961039595E-5	0.0013752438362377773	"LOC_Os03g52020"	"LOC_Os03g52020"	"OsAffx.25685.1.S1_at"	"expressed protein"
4.087076187133789	1.0250439869009631E-5	0.0012173064920098444	"LOC_Os06g44010"	"LOC_Os06g44010"	"Os.50015.1.S1_at"	"WRKY28, expressed"
4.076944351196289	3.8977510208706944E-7	2.976865253977845E-4	"LOC_Os01g64470"	"LOC_Os01g64470"	"Os.12119.1.S1_at"	"harpin-induced protein 1 domain containing protein, expressed"
4.076642990112305	2.3166457941548756E-6	5.594818483998539E-4	"LOC_Os10g35630"	"LOC_Os10g35630"	"Os.9206.1.S1_at"	"cystathionin beta synthase protein, putative, expressed"
4.06744384765625	2.8534226171324233E-7	2.976865253977845E-4	"LOC_Os05g39720"	"LOC_Os05g39720"	"Os.50108.1.S1_at"	"WRKY70, expressed"
4.0594282150268555	3.8002411467632144E-6	7.000106564057806E-4	"LOC_Os04g03920"	"LOC_Os04g03920"	"Os.54951.1.S1_at"	"expressed protein"
4.052829742431641	6.337888383499526E-7	3.4815406241150027E-4	"LOC_Os02g41510"	"LOC_Os02g41510"	"Os.10172.1.S1_at"	"MYB family transcription factor, putative, expressed"
4.048371315002441	1.0119972264413716E-5	0.0012173064920098444	"LOC_Os02g26720"	"LOC_Os02g26720"	"Os.53176.1.S1_at"	"Inositol 1, 3, 4-trisphosphate 5/6-kinase, putative, expressed"
4.041571617126465	1.0851649705948651E-5	0.0012372393089827589	"LOC_Os06g04220"	"LOC_Os06g04220"	"Os.606.1.S1_at"	"expressed protein"
4.033927917480469	2.243883567018854E-6	5.578239712611516E-4	"LOC_Os02g52010"	"LOC_Os02g52010"	"Os.12240.1.S1_at"	"phosphate-induced protein 1 conserved region domain containing protein, expressed"
4.028347015380859	3.8869319283672834E-5	0.002765546913523376	"LOC_Os09g32952"	"LOC_Os09g32952"	"Os.57081.1.S1_at"	"L-ascorbate oxidase precursor, putative, expressed"
4.020909309387207	1.4308414252999443E-6	5.208304818709164E-4	"LOC_Os08g34790"	"LOC_Os08g34790"	"Os.19375.1.S1_at"	"AMP-binding domain containing protein, expressed"
